date,test_cc,host_cdn,local_websites,external_websites,test_asn,hosting_cc,
17/01/2026,BR,fastly,26,0,265451,BR,
17/01/2026,BR,fastly,26,0,28283,BR,
17/01/2026,BR,fastly,26,0,53135,BR,
17/01/2026,BR,fastly,26,0,28160,BR,
17/01/2026,BR,fastly,26,0,28613,US,
17/01/2026,BR,fastly,26,0,263574,BR,
17/01/2026,BR,fastly,26,0,52901,BR,
17/01/2026,BR,fastly,26,0,28309,BR,
17/01/2026,BR,fastly,26,0,264436,BR,
17/01/2026,BR,fastly,26,0,264552,BR,
17/01/2026,BR,fastly,26,0,263276,BR,
17/01/2026,BR,fastly,26,0,265066,BR,
17/01/2026,BR,fastly,26,0,264033,BR,
17/01/2026,BR,fastly,26,0,262444,BR,
17/01/2026,BR,fastly,26,0,262504,BR,
17/01/2026,BR,fastly,26,0,28183,BR,
17/01/2026,BR,fastly,26,0,269633,BR,
17/01/2026,BR,fastly,26,0,269036,BR,
17/01/2026,BR,fastly,26,0,267463,BR,
17/01/2026,BR,fastly,26,0,265911,BR,
17/01/2026,BR,fastly,26,0,263652,BR,
17/01/2026,BR,fastly,26,0,52630,BR,
17/01/2026,BR,fastly,26,0,268873,BR,
17/01/2026,BR,fastly,26,0,262272,BR,
17/01/2026,BR,fastly,26,0,53022,BR,
17/01/2026,BR,fastly,26,0,28615,BR,
17/01/2026,BR,fastly,26,0,52527,BR,
17/01/2026,BR,fastly,26,0,53080,BR,
17/01/2026,BR,fastly,26,0,53246,BR,
17/01/2026,BR,fastly,26,0,262865,BR,
17/01/2026,BR,fastly,26,0,266038,BR,
17/01/2026,BR,fastly,26,0,22689,BR,
17/01/2026,BR,fastly,26,0,271325,BR,
17/01/2026,BR,fastly,26,0,269539,BR,
17/01/2026,BR,fastly,26,0,267305,BR,
17/01/2026,BR,fastly,26,0,11706,BR,
17/01/2026,BR,fastly,26,0,263077,BR,
17/01/2026,BR,fastly,26,0,262588,BR,
17/01/2026,BR,fastly,26,0,28188,BR,
17/01/2026,BR,fastly,26,0,264111,BR,
17/01/2026,BR,fastly,26,0,263009,BR,
17/01/2026,BR,fastly,26,0,265234,BR,
17/01/2026,BR,fastly,26,0,262797,BR,
17/01/2026,BR,fastly,26,0,52771,BR,
17/01/2026,BR,fastly,26,0,264567,BR,
17/01/2026,BR,fastly,26,0,263645,BR,
17/01/2026,BR,fastly,26,0,52932,BR,
17/01/2026,BR,fastly,26,0,28265,BR,
17/01/2026,BR,fastly,26,0,262469,BR,
17/01/2026,BR,fastly,26,0,264162,BR,
17/01/2026,BR,fastly,26,0,263047,BR,
17/01/2026,BR,fastly,26,0,262675,BR,
17/01/2026,BR,fastly,26,0,28130,BR,
17/01/2026,BR,fastly,26,0,28624,BR,
17/01/2026,BR,fastly,26,0,28287,BR,
17/01/2026,BR,fastly,26,0,53118,BR,
17/01/2026,BR,fastly,26,0,265261,BR,
17/01/2026,BR,fastly,26,0,266095,BR,
17/01/2026,BR,fastly,26,0,61832,BR,
17/01/2026,BR,fastly,26,0,263338,BR,
17/01/2026,BR,fastly,26,0,53175,BR,
17/01/2026,BR,fastly,26,0,263596,BR,
17/01/2026,BR,fastly,26,0,52610,BR,
17/01/2026,BR,fastly,26,0,53230,BR,
17/01/2026,BR,fastly,26,0,262342,BR,
17/01/2026,BR,fastly,26,0,61942,BR,
17/01/2026,BR,fastly,26,0,262765,BR,
17/01/2026,BR,fastly,26,0,267578,BR,
17/01/2026,BR,fastly,26,0,53085,BR,
17/01/2026,BR,fastly,26,0,262729,BR,
17/01/2026,BR,fastly,26,0,265175,BR,
17/01/2026,BR,fastly,26,0,262893,BR,
17/01/2026,BR,fastly,26,0,52686,BR,
17/01/2026,BR,fastly,26,0,264997,BR,
17/01/2026,BR,fastly,26,0,263527,BR,
17/01/2026,BR,fastly,26,0,28305,BR,
17/01/2026,BR,fastly,26,0,262387,BR,
17/01/2026,BR,fastly,26,0,262868,BR,
17/01/2026,BR,fastly,26,0,266356,BR,
17/01/2026,BR,fastly,26,0,263903,BR,
17/01/2026,BR,fastly,26,0,61592,BR,
17/01/2026,BR,fastly,26,0,212238,AE,
17/01/2026,BR,fastly,26,0,52995,BR,
17/01/2026,BR,fastly,26,0,266192,BR,
17/01/2026,BR,fastly,26,0,53209,BR,
17/01/2026,BR,fastly,26,0,52838,BR,
17/01/2026,BR,fastly,26,0,265393,BR,
17/01/2026,BR,fastly,26,0,268449,BR,
17/01/2026,BR,fastly,26,0,28153,BR,
17/01/2026,BR,fastly,26,0,28191,BR,
17/01/2026,BR,fastly,26,0,61893,BR,
17/01/2026,BR,fastly,26,0,52721,BR,
17/01/2026,BR,fastly,26,0,53153,BR,
17/01/2026,BR,fastly,26,0,28260,BR,
17/01/2026,BR,fastly,26,0,266207,BR,
17/01/2026,BR,fastly,26,0,262727,BR,
17/01/2026,BR,fastly,26,0,265197,BR,
17/01/2026,BR,fastly,26,0,264528,BR,
17/01/2026,BR,fastly,26,0,262979,BR,
17/01/2026,BR,fastly,26,0,264397,BR,
17/01/2026,BR,fastly,26,0,268648,BR,
17/01/2026,BR,fastly,26,0,265369,BR,
17/01/2026,BR,fastly,26,0,53142,BR,
17/01/2026,BR,fastly,26,0,262645,BR,
17/01/2026,BR,fastly,26,0,61844,BR,
17/01/2026,BR,fastly,26,0,263321,BR,
17/01/2026,BR,fastly,26,0,272549,BR,
17/01/2026,BR,fastly,26,0,28142,BR,
17/01/2026,BR,fastly,26,0,262808,BR,
17/01/2026,BR,fastly,26,0,263262,BR,
17/01/2026,BR,fastly,26,0,263520,BR,
17/01/2026,BR,fastly,26,0,264294,BR,
17/01/2026,BR,fastly,26,0,28652,BR,
17/01/2026,BR,fastly,26,0,52794,BR,
17/01/2026,BR,fastly,26,0,263546,BR,
17/01/2026,BR,fastly,26,0,266470,BR,
17/01/2026,BR,fastly,26,0,262700,BR,
17/01/2026,BR,fastly,26,0,265335,BR,
17/01/2026,BR,fastly,26,0,61568,BR,
17/01/2026,BR,fastly,26,0,61794,BR,
17/01/2026,BR,fastly,26,0,52793,BR,
17/01/2026,BR,fastly,26,0,263289,BR,
17/01/2026,BR,fastly,26,0,263320,BR,
17/01/2026,BR,fastly,26,0,263411,BR,
17/01/2026,BR,fastly,26,0,53072,BR,
17/01/2026,BR,fastly,26,0,263500,BR,
17/01/2026,BR,fastly,26,0,262427,BR,
17/01/2026,BR,fastly,26,0,271484,BR,
17/01/2026,BR,fastly,26,0,28131,BR,
17/01/2026,BR,fastly,26,0,263297,BR,
17/01/2026,BR,fastly,26,0,262606,BR,
17/01/2026,BR,fastly,26,0,28135,BR,
17/01/2026,BR,fastly,26,0,270277,BR,
17/01/2026,BR,fastly,26,0,53081,BR,
17/01/2026,BR,fastly,26,0,28227,BR,
17/01/2026,BR,fastly,26,0,52928,US,
17/01/2026,BR,fastly,26,0,263522,BR,
17/01/2026,BR,fastly,26,0,262999,BR,
17/01/2026,BR,fastly,26,0,53132,BR,
17/01/2026,BR,fastly,26,0,263152,BR,
17/01/2026,BR,fastly,26,0,28264,BR,
17/01/2026,BR,fastly,26,0,268471,BR,
17/01/2026,BR,fastly,26,0,262476,BR,
17/01/2026,BR,fastly,26,0,52862,BR,
17/01/2026,BR,fastly,26,0,267575,BR,
17/01/2026,BR,fastly,26,0,28634,BR,
17/01/2026,BR,fastly,26,0,266568,BR,
17/01/2026,BR,fastly,26,0,53240,BR,
17/01/2026,BR,fastly,26,0,265141,BR,
17/01/2026,BR,fastly,26,0,61908,BR,
17/01/2026,BR,fastly,26,0,264212,BR,
17/01/2026,BR,fastly,26,0,264075,BR,
17/01/2026,BR,fastly,26,0,263033,BR,
17/01/2026,BR,fastly,26,0,263982,BR,
17/01/2026,BR,fastly,26,0,265317,BR,
17/01/2026,BR,fastly,26,0,271701,BR,
17/01/2026,BR,fastly,26,0,263347,BR,
17/01/2026,BR,fastly,26,0,28368,BR,
17/01/2026,BR,fastly,26,0,263544,BR,
17/01/2026,BR,fastly,26,0,264420,BR,
17/01/2026,BR,fastly,26,0,262642,BR,
17/01/2026,BR,fastly,26,0,266454,BR,
17/01/2026,BR,fastly,26,0,266020,BR,
17/01/2026,BR,fastly,26,0,267336,BR,
17/01/2026,BR,fastly,26,0,52913,BR,
17/01/2026,BR,fastly,26,0,52999,BR,
17/01/2026,BR,fastly,26,0,262734,BR,
17/01/2026,BR,fastly,26,0,262288,BR,
17/01/2026,BR,fastly,26,0,264178,BR,
17/01/2026,BR,fastly,26,0,263608,BR,
17/01/2026,BR,fastly,26,0,269499,BR,
17/01/2026,BR,fastly,26,0,53160,BR,
17/01/2026,BR,fastly,26,0,266520,BR,
17/01/2026,BR,fastly,26,0,268207,BR,
17/01/2026,BR,fastly,26,0,265447,BR,
17/01/2026,BR,fastly,26,0,28642,BR,
17/01/2026,BR,fastly,26,0,263656,BR,
17/01/2026,BR,fastly,26,0,263405,BR,
17/01/2026,BR,fastly,26,0,265890,BR,
17/01/2026,BR,fastly,26,0,267003,BR,
17/01/2026,BR,fastly,26,0,61614,BR,
17/01/2026,BR,fastly,26,0,266623,BR,
17/01/2026,BR,fastly,26,0,28292,BR,
17/01/2026,BR,fastly,26,0,264524,BR,
17/01/2026,BR,fastly,26,0,53181,BR,
17/01/2026,BR,fastly,26,0,52968,BR,
17/01/2026,BR,fastly,26,0,11432,BR,
17/01/2026,BR,fastly,26,0,263508,BR,
17/01/2026,BR,fastly,26,0,262671,BR,
17/01/2026,BR,fastly,26,0,262812,BR,
17/01/2026,BR,fastly,26,0,53112,BR,
17/01/2026,BR,fastly,26,0,267242,BR,
17/01/2026,BR,fastly,26,0,264273,BR,
17/01/2026,BR,fastly,26,0,267335,BR,
17/01/2026,BR,fastly,26,0,263585,BR,
17/01/2026,BR,fastly,26,0,61792,BR,
17/01/2026,BR,fastly,26,0,265290,BR,
17/01/2026,BR,fastly,26,0,263649,BR,
17/01/2026,BR,fastly,26,0,271597,BR,
17/01/2026,BR,fastly,26,0,264562,BR,
17/01/2026,BR,fastly,26,0,23106,BR,
17/01/2026,BR,fastly,26,0,262514,BR,
17/01/2026,BR,fastly,26,0,264161,BR,
17/01/2026,BR,fastly,26,0,268056,BR,
17/01/2026,BR,fastly,26,0,267345,BR,
17/01/2026,BR,fastly,26,0,262777,BR,
17/01/2026,BR,fastly,26,0,52683,BR,
17/01/2026,BR,fastly,26,0,61754,BR,
17/01/2026,BR,fastly,26,0,265086,BR,
17/01/2026,BR,fastly,26,0,53222,BR,
17/01/2026,BR,fastly,26,0,269713,BR,
17/01/2026,BR,fastly,26,0,262813,BR,
17/01/2026,BR,fastly,26,0,271222,BR,
17/01/2026,BR,fastly,26,0,28224,BR,
17/01/2026,BR,fastly,26,0,52544,BR,
17/01/2026,BR,fastly,26,0,270868,BR,
17/01/2026,BR,fastly,26,0,28334,BR,
17/01/2026,BR,fastly,26,0,262404,BR,
17/01/2026,BR,fastly,26,0,265061,BR,
17/01/2026,BR,fastly,26,0,263966,BR,
17/01/2026,BR,fastly,26,0,262567,BR,
17/01/2026,BR,fastly,26,0,262492,BR,
17/01/2026,BR,fastly,26,0,52977,BR,
17/01/2026,BR,fastly,26,0,61621,BR,
17/01/2026,BR,fastly,26,0,264010,BR,
17/01/2026,BR,fastly,26,0,61817,BR,
17/01/2026,BR,fastly,26,0,268671,BR,
17/01/2026,BR,fastly,26,0,267232,BR,
17/01/2026,BR,fastly,26,0,265128,BR,
17/01/2026,BR,fastly,26,0,28169,BR,
17/01/2026,BR,fastly,26,0,52532,BR,
17/01/2026,BR,fastly,26,0,263629,BR,
17/01/2026,BR,fastly,26,0,262535,BR,
17/01/2026,BR,fastly,26,0,268267,BR,
17/01/2026,BR,fastly,26,0,53173,BR,
17/01/2026,BR,fastly,26,0,263290,BR,
17/01/2026,BR,fastly,26,0,262323,BR,
17/01/2026,BR,fastly,26,0,263634,BR,
17/01/2026,BR,fastly,26,0,28358,BR,
17/01/2026,BR,fastly,26,0,265300,BR,
17/01/2026,BR,fastly,26,0,265192,BR,
17/01/2026,BR,fastly,26,0,262611,BR,
17/01/2026,BR,fastly,26,0,262369,BR,
17/01/2026,BR,fastly,26,0,262769,BR,
17/01/2026,BR,fastly,26,0,52699,BR,
17/01/2026,BR,fastly,26,0,52571,BR,
17/01/2026,BR,fastly,26,0,263648,BR,
17/01/2026,BR,fastly,26,0,61805,BR,
17/01/2026,BR,fastly,26,0,28577,BR,
17/01/2026,BR,fastly,26,0,267201,BR,
17/01/2026,BR,fastly,26,0,52866,BR,
17/01/2026,BR,fastly,26,0,264255,BR,
17/01/2026,BR,fastly,26,0,52637,BR,
17/01/2026,BR,fastly,26,0,61693,BR,
17/01/2026,BR,fastly,26,0,52870,BR,
17/01/2026,BR,fastly,26,0,269616,BR,
17/01/2026,BR,fastly,26,0,264498,BR,
17/01/2026,BR,fastly,26,0,265329,BR,
17/01/2026,BR,fastly,26,0,267388,BR,
17/01/2026,BR,fastly,26,0,268952,BR,
17/01/2026,BR,fastly,26,0,263302,BR,
17/01/2026,BR,fastly,26,0,52768,BR,
17/01/2026,BR,fastly,26,0,267237,BR,
17/01/2026,BR,fastly,26,0,52861,BR,
17/01/2026,BR,fastly,26,0,1916,BR,
17/01/2026,BR,fastly,26,0,267484,BR,
17/01/2026,BR,fastly,26,0,262634,BR,
17/01/2026,BR,fastly,26,0,262539,BR,
17/01/2026,BR,fastly,26,0,271231,BR,
17/01/2026,BR,fastly,26,0,265363,BR,
17/01/2026,BR,fastly,26,0,53152,BR,
17/01/2026,BR,fastly,26,0,266092,BR,
17/01/2026,BR,fastly,26,0,262805,BR,
17/01/2026,BR,fastly,26,0,263671,BR,
17/01/2026,BR,fastly,26,0,269348,BR,
17/01/2026,BR,fastly,26,0,262784,BR,
17/01/2026,BR,fastly,26,0,267163,BR,
17/01/2026,BR,fastly,26,0,52993,BR,
17/01/2026,BR,fastly,26,0,262365,BR,
17/01/2026,BR,fastly,26,0,52711,BR,
17/01/2026,BR,fastly,26,0,263589,BR,
17/01/2026,BR,fastly,26,0,266366,BR,
17/01/2026,BR,fastly,26,0,262485,BR,
17/01/2026,BR,fastly,26,0,266500,BR,
17/01/2026,BR,fastly,26,0,268829,BR,
17/01/2026,BR,fastly,26,0,263154,BR,
17/01/2026,BR,fastly,26,0,263877,BR,
17/01/2026,BR,fastly,26,0,52654,BR,
17/01/2026,BR,fastly,26,0,263268,BR,
17/01/2026,BR,fastly,26,0,265336,BR,
17/01/2026,BR,fastly,26,0,266948,BR,
17/01/2026,BR,fastly,26,0,266438,BR,
17/01/2026,BR,fastly,26,0,52898,BR,
17/01/2026,BR,fastly,26,0,262653,BR,
17/01/2026,BR,fastly,26,0,270832,BR,
17/01/2026,BR,fastly,26,0,265897,BR,
17/01/2026,BR,fastly,26,0,264275,BR,
17/01/2026,BR,fastly,26,0,263087,BR,
17/01/2026,BR,fastly,26,0,53087,BR,
17/01/2026,BR,fastly,26,0,28267,BR,
17/01/2026,BR,fastly,26,0,262605,BR,
17/01/2026,BR,fastly,26,0,52967,BR,
17/01/2026,BR,fastly,26,0,268255,BR,
17/01/2026,BR,fastly,26,0,266624,BR,
17/01/2026,BR,fastly,26,0,263462,BR,
17/01/2026,BR,fastly,26,0,264293,BR,
17/01/2026,BR,fastly,26,0,263432,BR,
17/01/2026,BR,fastly,26,0,61888,BR,
17/01/2026,BR,fastly,26,0,52709,BR,
17/01/2026,BR,fastly,26,0,268367,BR,
17/01/2026,BR,fastly,26,0,266436,BR,
17/01/2026,BR,fastly,26,0,269073,BR,
17/01/2026,BR,fastly,26,0,267427,BR,
17/01/2026,BR,fastly,26,0,265484,BR,
17/01/2026,BR,fastly,26,0,265126,BR,
17/01/2026,BR,fastly,26,0,266410,BR,
17/01/2026,BR,fastly,26,0,266240,BR,
17/01/2026,BR,fastly,26,0,263349,BR,
17/01/2026,BR,fastly,26,0,52971,BR,
17/01/2026,BR,fastly,26,0,28173,BR,
17/01/2026,BR,fastly,26,0,271646,BR,
17/01/2026,BR,fastly,26,0,266592,BR,
17/01/2026,BR,fastly,26,0,13357,BR,
17/01/2026,BR,fastly,26,0,61900,BR,
17/01/2026,BR,fastly,26,0,265477,BR,
17/01/2026,BR,fastly,26,0,269051,BR,
17/01/2026,BR,fastly,26,0,263650,BR,
17/01/2026,BR,fastly,26,0,263482,BR,
17/01/2026,BR,fastly,26,0,264912,BR,
17/01/2026,BR,fastly,26,0,265130,BR,
17/01/2026,BR,fastly,26,0,52570,BR,
17/01/2026,BR,fastly,26,0,263421,BR,
17/01/2026,BR,fastly,26,0,52682,BR,
17/01/2026,BR,fastly,26,0,265472,BR,
17/01/2026,BR,fastly,26,0,262880,BR,
17/01/2026,BR,fastly,26,0,263616,BR,
17/01/2026,BR,fastly,26,0,52927,BR,
17/01/2026,BR,fastly,26,0,270419,BR,
17/01/2026,BR,fastly,26,0,266965,BR,
17/01/2026,BR,fastly,26,0,61591,BR,
17/01/2026,BR,fastly,26,0,52549,BR,
17/01/2026,BR,fastly,26,0,53202,BR,
17/01/2026,BR,fastly,26,0,264996,BR,
17/01/2026,BR,fastly,26,0,52872,BR,
17/01/2026,BR,fastly,26,0,53196,BR,
17/01/2026,BR,fastly,26,0,28349,BR,
17/01/2026,BR,fastly,26,0,53088,BR,
17/01/2026,BR,fastly,26,0,267657,BR,
17/01/2026,BR,fastly,26,0,53169,BR,
17/01/2026,BR,fastly,26,0,52525,BR,
17/01/2026,BR,fastly,26,0,263611,BR,
17/01/2026,BR,fastly,26,0,271586,BR,
17/01/2026,BR,fastly,26,0,266284,BR,
17/01/2026,BR,fastly,26,0,267521,BR,
17/01/2026,BR,fastly,26,0,271069,BR,
17/01/2026,BR,fastly,26,0,268999,BR,
17/01/2026,BR,fastly,26,0,270876,BR,
17/01/2026,BR,fastly,26,0,52611,BR,
17/01/2026,BR,fastly,26,0,265023,BR,
17/01/2026,BR,fastly,26,0,53178,BR,
17/01/2026,BR,fastly,26,0,61665,BR,
17/01/2026,BR,fastly,26,0,268613,BR,
17/01/2026,BR,fastly,26,0,262587,BR,
17/01/2026,BR,fastly,26,0,266188,BR,
17/01/2026,BR,fastly,26,0,267614,BR,
17/01/2026,BR,fastly,26,0,263328,BR,
17/01/2026,BR,fastly,26,0,265019,BR,
17/01/2026,BR,fastly,26,0,264991,BR,
17/01/2026,BR,fastly,26,0,52908,BR,
17/01/2026,BR,fastly,26,0,266129,BR,
17/01/2026,BR,fastly,26,0,262973,BR,
17/01/2026,BR,fastly,26,0,263586,BR,
17/01/2026,BR,fastly,26,0,52751,BR,
17/01/2026,BR,fastly,26,0,262543,BR,
17/01/2026,BR,fastly,26,0,269663,BR,
17/01/2026,BR,fastly,26,0,270716,BR,
17/01/2026,BR,fastly,26,0,264589,BR,
17/01/2026,BR,fastly,26,0,263258,BR,
17/01/2026,BR,fastly,26,0,53086,BR,
17/01/2026,BR,fastly,26,0,263252,BR,
17/01/2026,BR,fastly,26,0,52772,BR,
17/01/2026,BR,fastly,26,0,264384,BR,
17/01/2026,BR,fastly,26,0,52812,BR,
17/01/2026,BR,fastly,26,0,266915,BR,
17/01/2026,BR,fastly,26,0,61697,BR,
17/01/2026,BR,fastly,26,0,265093,BR,
17/01/2026,BR,fastly,26,0,271253,BR,
17/01/2026,BR,fastly,26,0,53143,BR,
17/01/2026,BR,fastly,26,0,263032,BR,
17/01/2026,BR,fastly,26,0,61745,BR,
17/01/2026,BR,fastly,26,0,264926,BR,
17/01/2026,BR,fastly,26,0,28187,BR,
17/01/2026,BR,fastly,26,0,265225,BR,
17/01/2026,BR,fastly,26,0,268404,BR,
17/01/2026,BR,fastly,26,0,61851,BR,
17/01/2026,BR,fastly,26,0,268786,BR,
17/01/2026,BR,fastly,26,0,263537,BR,
17/01/2026,BR,fastly,26,0,262296,BR,
17/01/2026,BR,fastly,26,0,262360,BR,
17/01/2026,BR,fastly,26,0,28213,BR,
17/01/2026,BR,fastly,26,0,264461,BR,
17/01/2026,BR,fastly,26,0,53205,BR,
17/01/2026,BR,fastly,26,0,264369,BR,
17/01/2026,BR,fastly,26,0,269220,BR,
17/01/2026,BR,fastly,26,0,262901,BR,
17/01/2026,BR,fastly,26,0,263135,BR,
17/01/2026,BR,fastly,26,0,268608,BR,
17/01/2026,BR,fastly,26,0,262530,BR,
17/01/2026,BR,fastly,26,0,263383,BR,
17/01/2026,BR,fastly,26,0,262834,BR,
17/01/2026,BR,fastly,26,0,268819,BR,
17/01/2026,BR,fastly,26,0,266353,BR,
17/01/2026,BR,fastly,26,0,270237,BR,
17/01/2026,BR,fastly,26,0,265139,BR,
17/01/2026,BR,fastly,26,0,262424,BR,
17/01/2026,BR,fastly,26,0,262620,BR,
17/01/2026,BR,fastly,26,0,269477,BR,
17/01/2026,BR,fastly,26,0,52900,BR,
17/01/2026,BR,fastly,26,0,267155,BR,
17/01/2026,BR,fastly,26,0,271448,BR,
17/01/2026,BR,fastly,26,0,262617,BR,
17/01/2026,BR,fastly,26,0,267466,BR,
17/01/2026,BR,fastly,26,0,262346,BR,
17/01/2026,BR,fastly,26,0,269416,BR,
17/01/2026,BR,fastly,26,0,53121,BR,
17/01/2026,BR,fastly,26,0,263466,BR,
17/01/2026,BR,fastly,26,0,267513,BR,
17/01/2026,BR,fastly,26,0,267933,BR,
17/01/2026,BR,fastly,26,0,61587,BR,
17/01/2026,BR,fastly,26,0,271387,BR,
17/01/2026,BR,fastly,26,0,266279,BR,
17/01/2026,BR,fastly,26,0,266269,BR,
17/01/2026,BR,fastly,26,0,266514,BR,
17/01/2026,BR,fastly,26,0,264525,BR,
17/01/2026,BR,fastly,26,0,270929,BR,
17/01/2026,BR,fastly,26,0,61786,BR,
17/01/2026,BR,fastly,26,0,52956,BR,
17/01/2026,BR,fastly,26,0,263085,BR,
17/01/2026,BR,fastly,26,0,52972,BR,
17/01/2026,BR,fastly,26,0,266441,BR,
17/01/2026,BR,fastly,26,0,263623,BR,
17/01/2026,BR,fastly,26,0,266013,BR,
17/01/2026,BR,fastly,26,0,267470,BR,
17/01/2026,BR,fastly,26,0,272790,BR,
17/01/2026,BR,fastly,26,0,271324,BR,
17/01/2026,BR,fastly,26,0,265207,BR,
17/01/2026,BR,fastly,26,0,267066,BR,
17/01/2026,BR,fastly,26,0,267611,BR,
17/01/2026,BR,fastly,26,0,28125,BR,
17/01/2026,BR,fastly,26,0,263022,BR,
17/01/2026,BR,fastly,26,0,263864,BR,
17/01/2026,BR,fastly,26,0,268401,BR,
17/01/2026,BR,fastly,26,0,266433,BR,
17/01/2026,BR,fastly,26,0,267373,BR,
17/01/2026,BR,fastly,26,0,271550,BR,
17/01/2026,BR,fastly,26,0,61734,BR,
17/01/2026,BR,fastly,26,0,52988,BR,
17/01/2026,BR,fastly,26,0,266194,BR,
17/01/2026,BR,fastly,26,0,271291,BR,
17/01/2026,BR,fastly,26,0,271744,BR,
17/01/2026,BR,fastly,26,0,263464,BR,
17/01/2026,BR,fastly,26,0,28360,BR,
17/01/2026,BR,fastly,26,0,61940,BR,
17/01/2026,BR,fastly,26,0,265315,BR,
17/01/2026,BR,fastly,26,0,61884,BR,
17/01/2026,BR,fastly,26,0,266435,BR,
17/01/2026,BR,fastly,26,0,52991,BR,
17/01/2026,BR,fastly,26,0,264069,BR,
17/01/2026,BR,fastly,26,0,263145,BR,
17/01/2026,BR,fastly,26,0,269646,BR,
17/01/2026,BR,fastly,26,0,267629,BR,
17/01/2026,BR,fastly,26,0,263144,BR,
17/01/2026,BR,fastly,26,0,264013,BR,
17/01/2026,BR,fastly,26,0,52603,BR,
17/01/2026,BR,fastly,26,0,269662,BR,
17/01/2026,BR,fastly,26,0,268144,BR,
17/01/2026,BR,fastly,26,0,265055,BR,
17/01/2026,BR,fastly,26,0,262591,BR,
17/01/2026,BR,fastly,26,0,268125,BR,
17/01/2026,BR,fastly,26,0,268470,BR,
17/01/2026,BR,fastly,26,0,52601,BR,
17/01/2026,BR,fastly,26,0,53236,BR,
17/01/2026,BR,fastly,26,0,262664,BR,
17/01/2026,BR,fastly,26,0,262282,BR,
17/01/2026,BR,fastly,26,0,270512,BR,
17/01/2026,BR,fastly,26,0,264204,BR,
17/01/2026,BR,fastly,26,0,262594,BR,
17/01/2026,BR,fastly,26,0,265215,BR,
17/01/2026,BR,fastly,26,0,268914,BR,
17/01/2026,BR,fastly,26,0,266130,BR,
17/01/2026,BR,fastly,26,0,269411,BR,
17/01/2026,BR,fastly,26,0,267332,BR,
17/01/2026,BR,fastly,26,0,262317,BR,
17/01/2026,BR,fastly,26,0,263495,BR,
17/01/2026,BR,fastly,26,0,266304,BR,
17/01/2026,BR,fastly,26,0,269243,BR,
17/01/2026,BR,fastly,26,0,264367,BR,
17/01/2026,BR,fastly,26,0,263641,BR,
17/01/2026,BR,fastly,26,0,262898,BR,
17/01/2026,BR,fastly,26,0,262374,BR,
17/01/2026,BR,fastly,26,0,265278,BR,
17/01/2026,BR,fastly,26,0,61914,BR,
17/01/2026,BR,fastly,26,0,269528,BR,
17/01/2026,BR,fastly,26,0,264340,BR,
17/01/2026,BR,fastly,26,0,262490,BR,
17/01/2026,BR,fastly,26,0,264223,BR,
17/01/2026,BR,fastly,26,0,53052,BR,
17/01/2026,BR,fastly,26,0,265435,BR,
17/01/2026,BR,fastly,26,0,262720,BR,
17/01/2026,BR,fastly,26,0,263948,BR,
17/01/2026,BR,fastly,26,0,271564,BR,
17/01/2026,BR,fastly,26,0,262761,BR,
17/01/2026,BR,fastly,26,0,269527,BR,
17/01/2026,BR,fastly,26,0,269096,BR,
17/01/2026,BR,fastly,26,0,268011,BR,
17/01/2026,BR,fastly,26,0,264906,BR,
17/01/2026,BR,fastly,26,0,268737,BR,
17/01/2026,BR,fastly,26,0,270714,BR,
17/01/2026,BR,fastly,26,0,271376,BR,
17/01/2026,BR,fastly,26,0,268106,BR,
17/01/2026,BR,fastly,26,0,262519,BR,
17/01/2026,BR,fastly,26,0,263099,BR,
17/01/2026,BR,fastly,26,0,61668,BR,
17/01/2026,BR,fastly,26,0,264565,BR,
17/01/2026,BR,fastly,26,0,264042,BR,
17/01/2026,BR,fastly,26,0,263476,BR,
17/01/2026,BR,fastly,26,0,264193,BR,
17/01/2026,BR,fastly,26,0,263516,BR,
17/01/2026,BR,fastly,26,0,266646,BR,
17/01/2026,BR,fastly,26,0,270815,BR,
17/01/2026,BR,fastly,26,0,268872,BR,
17/01/2026,BR,fastly,26,0,53217,BR,
17/01/2026,BR,fastly,26,0,267619,BR,
17/01/2026,BR,fastly,26,0,53048,BR,
17/01/2026,BR,fastly,26,0,264508,BR,
17/01/2026,BR,fastly,26,0,270989,BR,
17/01/2026,BR,fastly,26,0,264398,BR,
17/01/2026,BR,fastly,26,0,264460,BR,
17/01/2026,BR,fastly,26,0,263362,BR,
17/01/2026,BR,fastly,26,0,266049,BR,
17/01/2026,BR,fastly,26,0,266934,BR,
17/01/2026,BR,fastly,26,0,52687,BR,
17/01/2026,BR,fastly,26,0,263599,BR,
17/01/2026,BR,fastly,26,0,262453,BR,
17/01/2026,BR,fastly,26,0,266213,BR,
17/01/2026,BR,fastly,26,0,61663,BR,
17/01/2026,BR,fastly,26,0,269529,BR,
17/01/2026,BR,fastly,26,0,268063,BR,
17/01/2026,BR,fastly,26,0,264297,BR,
17/01/2026,BR,fastly,26,0,52860,BR,
17/01/2026,BR,fastly,26,0,271493,BR,
17/01/2026,BR,fastly,26,0,273500,BR,
17/01/2026,BR,fastly,26,0,269128,BR,
17/01/2026,BR,fastly,26,0,272730,BR,
17/01/2026,BR,fastly,26,0,52819,BR,
17/01/2026,BR,fastly,26,0,53045,BR,
17/01/2026,BR,fastly,26,0,262470,BR,
17/01/2026,BR,fastly,26,0,262557,BR,
